# Name,SeqName,Depth,Location,CruiseID,CoreID,Oxygen,Oxygen_interpolated,NO3,NO3_interpolated,NO2,NO2_interpolated,Ammonia,Ammonia_interpolated,Fe_interpolated,Mn_interpolated,Sulfate_interpolated
SCS_SCS008_2,SRR11088506,2,SCS,SCS,SCS008,nan,nan,0.02604,0.02604,0.01032,0.01032,0.00932,0.00932,nan,0.005298181818,23.64552
SCS_SCS008_290,SRR11088505,290,SCS,SCS,SCS008,0,0,0.00356,0.00356,0.00028,0.00028,0.32344,0.32344,nan,0.06436727273,21.93462364
SCS_SCS008_30,SRR11088504,30,SCS,SCS,SCS008,0,0,0.00152,0.00152,0.00084,0.00084,0.0278,0.0278,nan,0.1068654545,23.77612938
SCS_SCS008_390,SRR11088503,390,SCS,SCS,SCS008,0,0,0.00368,0.00368,0.0008,0.0008,0.41884,0.41884,nan,0.05653272727,20.90337981
SCS_SCS008_490,SRR11088502,490,SCS,SCS,SCS008,0,0,0.01744,0.01744,0.00116,0.00116,0.48164,0.48164,nan,0.04475272727,19.33245843
SCS_SCS008_50,SRR11088501,50,SCS,SCS,SCS008,0,0,0.00172,0.00172,0.0002,0.0002,0.04976,0.04976,nan,0.1023,24.01999407
SCS_SCS008_590,SRR11088500,590,SCS,SCS,SCS008,0,0,0.00708,0.00708,0.00108,0.00108,0.60668,0.60668,nan,0.03049272727,18.84747379
SCS_SCS008_6,SRR11088499,6,SCS,SCS,SCS008,0,0,0.02092,0.02092,0.01096,0.01096,0.02064,0.02064,nan,0.03934181818,23.76447692
SCS_SCS008_690,SRR11088497,690,SCS,SCS,SCS008,0,0,0.00816,0.00816,0.00084,0.00084,0.67872,0.67872,nan,0.03500181818,17.83541896
SCS_SCS008_790,SRR11088496,790,SCS,SCS,SCS008,0,0,0.00344,0.00344,0.00116,0.00116,0.75344,0.75344,nan,0.03815818182,17.08161769
SCS_SCS008_90,SRR11088495,90,SCS,SCS,SCS008,0,0,0.00284,0.00284,0.00028,0.00028,0.09488,0.09488,nan,0.08556,23.14650871
SCS_SCS009_1,SRR11088494,1,SCS,SCS,SCS009,nan,nan,0.0008,0.0008,3.00E-05,3.00E-05,0.00808,0.00808,nan,0.0223642,21.99090052
SCS_SCS009_10,SRR11088493,10,SCS,SCS,SCS009,nan,nan,0.01232,0.01232,0.00252,0.00252,0.00996,0.00996,nan,0.02113636364,22.16765749
SCS_SCS009_190,SRR11088492,190,SCS,SCS,SCS009,0,0,0.0009,0.0009,0.00028,0.00028,0.09662,0.09662,nan,0.02029090909,23.22528333
SCS_SCS009_2,SRR11088491,2,SCS,SCS,SCS009,nan,nan,0.0358,0.0358,0.00084,0.00084,0.00808,0.00808,nan,0.0214856,21.8634936
SCS_SCS009_290,SRR11088490,290,SCS,SCS,SCS009,0,0,0.00108,0.00108,0.00024,0.00024,0.1456,0.1456,nan,0.03274727273,23.19503107
SCS_SCS009_30,SRR11088489,30,SCS,SCS,SCS009,nan,nan,0.00096,0.00096,0.0004,0.0004,0.00896,0.00896,nan,0.04148363636,21.78359216
SCS_SCS009_390,SRR11088488,390,SCS,SCS,SCS009,0,0,0.00076,0.00076,0.00024,0.00024,0.20744,0.20744,nan,0.03083090909,23.2293863
SCS_SCS009_490,SRR11088618,490,SCS,SCS,SCS009,0,0,0.00064,0.00064,0.00024,0.00024,0.21612,0.21612,nan,0.03066181818,23.21085849
SCS_SCS009_50,SRR11088617,50,SCS,SCS,SCS009,0,0,0.00284,0.00284,0.00096,0.00096,0.02564,0.02564,nan,0.03128181818,23.47664713
SCS_SCS009_590,SRR11088616,590,SCS,SCS,SCS009,0,0,0.00068,0.00068,0.0002,0.0002,0.25784,0.25784,nan,0.03387454545,22.57364757
SCS_SCS009_6,SRR11088615,6,SCS,SCS,SCS009,nan,nan,0.02406,0.02406,0.00168,0.00168,0.00902,0.00902,nan,0.0215304,22.01557554
SCS_SCS009_690,SRR11088614,690,SCS,SCS,SCS009,0,0,0.00104,0.00104,0.0002,0.0002,0.26628,0.26628,nan,0.03511454545,22.45715932
SCS_SCS009_790,SRR11088613,790,SCS,SCS,SCS009,0,0,0.00236,0.00236,0.00012,0.00012,0.32032,0.32032,nan,0.03167636364,22.23933348
SCS_SCS009_90,SRR11088612,90,SCS,SCS,SCS009,0,0,0.00072,0.00072,0.00032,0.00032,0.04764,0.04764,nan,0.03517090909,23.78180235
SCS_SCS010_1,SRR11088611,1,SCS,SCS,SCS010,nan,nan,0.01238,0.01238,0.00146,0.00146,0.16268,0.16268,nan,0.02077,21.85071026
SCS_SCS010_10,SRR11088610,10,SCS,SCS,SCS010,0,0,0.01166,0.01166,0.00176,0.00176,0.01022,0.01022,nan,0.06760818182,20.56079411
SCS_SCS010_190,SRR11088609,190,SCS,SCS,SCS010,0,0,0.00076,0.00076,0.0002,0.0002,0.15224,0.15224,nan,0.1251272727,21.63167648
SCS_SCS010_2,SRR11088607,2,SCS,SCS,SCS010,nan,nan,0.0224,0.0224,0.0028,0.0028,0.00504,0.00504,nan,0.009863636364,21.80147022
SCS_SCS010_290,SRR11088606,290,SCS,SCS,SCS010,0,0,0.00092,0.00092,0.00088,0.00088,0.21132,0.21132,nan,0.1065836364,21.27142599
SCS_SCS010_30,SRR11088605,30,SCS,SCS,SCS010,0,0,0.0044,0.0044,0.00056,0.00056,0.0176,0.0176,nan,0.1202236364,22.44360978
SCS_SCS010_390,SRR11088604,390,SCS,SCS,SCS010,0,0,0.00052,0.00052,0.00024,0.00024,0.29136,0.29136,nan,0.1108109091,20.59541757
SCS_SCS010_490,SRR11088603,490,SCS,SCS,SCS010,0,0,0.00044,0.00044,0.00036,0.00036,0.36264,0.36264,nan,0.1039909091,19.73725654
SCS_SCS010_50,SRR11088602,50,SCS,SCS,SCS010,0,0,0.0032,0.0032,0.00068,0.00068,0.02528,0.02528,nan,0.1130090909,22.66716453
SCS_SCS010_590,SRR11088601,590,SCS,SCS,SCS010,0,0,0.00064,0.00064,0.00044,0.00044,0.408,0.408,nan,0.09767818182,19.74858164
SCS_SCS010_6,SRR11088600,6,SCS,SCS,SCS010,0,0,0.01892,0.01892,0.00296,0.00296,0.00284,0.00284,nan,0.01499272727,18.67797845
SCS_SCS010_690,SRR11088599,690,SCS,SCS,SCS010,0,0,0.00088,0.00088,0.00044,0.00044,0.4326,0.4326,nan,0.09542363636,18.82902468
SCS_SCS010_90,SRR11088598,90,SCS,SCS,SCS010,0,0,0.00308,0.00308,0.00116,0.00116,0.0812,0.0812,nan,0.1156581818,25.24249271
SCS_SCS011_1,SRR11088596,1,SCS,SCS,SCS011,nan,nan,0.00768,0.00768,5.00E-05,5.00E-05,0.0062,0.0062,nan,0.000394545455,20.71198451
SCS_SCS011_10,SRR11088595,10,SCS,SCS,SCS011,0,0,0.0102,0.0102,0.00198,0.00198,0.00958,0.00958,nan,0.07950090909,22.19965589
SCS_SCS011_190,SRR11088594,190,SCS,SCS,SCS011,0,0,0.00128,0.00128,0.00012,0.00012,0.15868,0.15868,nan,0.15934,21.83662688
SCS_SCS011_2,SRR11088593,2,SCS,SCS,SCS011,nan,nan,0.02292,0.02292,0.00548,0.00548,0.0062,0.0062,nan,0.004170909091,21.80282831
SCS_SCS011_290,SRR11088592,290,SCS,SCS,SCS011,0,0,0.00092,0.00092,0.00014,0.00014,0.22678,0.22678,nan,0.1418672727,21.21314586
SCS_SCS011_30,SRR11088591,30,SCS,SCS,SCS011,0,0,0.004,0.004,0.00056,0.00056,0.01672,0.01672,nan,0.1364563636,22.21907416
SCS_SCS011_390,SRR11088590,390,SCS,SCS,SCS011,0,0,0.00056,0.00056,0.00016,0.00016,0.29488,0.29488,nan,0.1243945455,20.58966485
SCS_SCS011_490,SRR11088589,490,SCS,SCS,SCS011,0,0,0.00048,0.00048,0.00012,0.00012,0.34976,0.34976,nan,0.1114872727,19.36638425
SCS_SCS011_50,SRR11088588,50,SCS,SCS,SCS011,0,0,0.001,0.001,0.00012,0.00012,0.0412,0.0412,nan,0.1750654545,21.97737932
SCS_SCS011_590,SRR11088587,590,SCS,SCS,SCS011,0,0,0.0006,0.0006,0.00012,0.00012,0.42016,0.42016,nan,0.10912,19.48786384
SCS_SCS011_6,SRR11088585,6,SCS,SCS,SCS011,nan,nan,0.0164,0.0164,0.0034,0.0034,0.00244,0.00244,nan,0.02254545455,22.18023762
SCS_SCS011_690,SRR11088584,690,SCS,SCS,SCS011,0,0,0.00084,0.00084,0.00028,0.00028,0.4478,0.4478,nan,0.10788,18.67763757
SCS_SCS011_790,SRR11088583,790,SCS,SCS,SCS011,0,0,0.00148,0.00148,0.001,0.001,0.4792,0.4792,nan,0.09424,18.00707596
SCS_SCS011_90,SRR11088582,90,SCS,SCS,SCS011,0,0,0.0008,0.0008,0.00012,0.00012,0.08396,0.08396,nan,0.1591709091,21.76151574
AT_AT2_1,ERR5010294,1,SPO,AT,AT2,nan,nan,0.0303,0.0303,0,0,0.0008,0.0008,0,0,nan
AT_AT2_1.1,ERR5010295,1,SPO,AT,AT2,nan,nan,0.0303,0.0303,0,0,0.0008,0.0008,0,0,nan
AT_AT2_2,ERR5008161,2,SPO,AT,AT2,nan,nan,nan,0.0265,nan,0.000695,nan,0.00295,0,0,nan
AT_AT2_3,ERR5007922,3,SPO,AT,AT2,0,0,nan,0.0255,nan,0.000505,nan,0.001675,0,0,nan
AT_AT2_2.5,ERR5008162,3,SPO,AT,AT2,0,0,nan,0.0255,nan,0.000505,nan,0.001675,0,0,nan
AT_AT2_4,ERR5008163,4,SPO,AT,AT2,nan,0,nan,0.0228,nan,0.00026,nan,0.001825,0,0,nan
AT_AT2_4.5,ERR5007844,5,SPO,AT,AT2,0,0,nan,0.0184333333333333,nan,0.0003,nan,0.00218571428571429,0,0.00113333333333333,nan
AT_AT2_5,ERR5008164,5,SPO,AT,AT2,0,0,nan,0.0184333333333333,nan,0.0003,nan,0.00218571428571429,0,0.00113333333333333,nan
AT_AT2_6,ERR5008165,6,SPO,AT,AT2,0,0,0.0129,0.0129,0.00056,0.00056,nan,0.00275714285714286,0,0.0034,nan
AT_AT2_8,ERR5008166,8,SPO,AT,AT2,0,0,0.0056,0.0056,0.00066,0.00066,0.0039,0.0039,0,0.024,nan
AT_AT2_9,ERR5008167,9,SPO,AT,AT2,nan,0,nan,0.0033,nan,0.000435,nan,0.00825,0.0035,0.0342,nan
AT_AT2_10,ERR5008168,10,SPO,AT,AT2,0,0,0.001,0.001,0.00021,0.00021,0.0126,0.0126,0.007,0.0444,nan
AT_AT2_12.5,ERR5008170,12.5,SPO,AT,AT2,0,0,nan,0.000852941176470588,nan,0.000148235294117647,nan,0.0156,0.0342857142857143,0.0499,nan
AT_AT2_13,ERR5007976,15,SPO,AT,AT2,0,0,nan,0.000705882352941176,nan,8.65E-05,nan,0.01923,0.05705,0.05516,nan
AT_AT2_15,ERR5008171,15,SPO,AT,AT2,0,0,nan,0.000705882352941176,nan,8.65E-05,nan,0.01923,0.05705,0.05516,nan
AT_AT2_30,ERR5008033,30,SPO,AT,AT2,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
AT_AT2_20,ERR5008172,20,SPO,AT,AT2,0,0,nan,0.0005,nan,4.20E-05,nan,0.03711,0.09424,0.06806,nan
AT_AT2_22.5,ERR5008173,22.5,SPO,AT,AT2,0,0,nan,0.0005,nan,0.000112,nan,0.05746,0.11014,0.07766,nan
AT_AT2_25,ERR5008174,25,SPO,AT,AT2,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
AT_AT2_25.1,ERR5008175,25,SPO,AT,AT2,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
AT_AT2_27.5,ERR5008176,27.5,SPO,AT,AT2,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
AT_AT2_32.5,ERR5008177,32.5,SPO,AT,AT2,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
AT_AT2_35,ERR5008178,35,SPO,AT,AT2,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
AT_AT3_1,ERR5010288,1,SPO,AT,AT3,nan,nan,0.0323,0.0323,0.00026,0.00026,0.0047,0.0047,0,0,nan
AT_AT3_2.5,ERR5007928,3,SPO,AT,AT3,nan,nan,nan,0.02335,nan,0.00074,nan,0.008375,0,0,nan
AT_AT3_3,ERR5008126,3,SPO,AT,AT3,nan,nan,nan,0.02335,nan,0.00074,nan,0.008375,0,0,nan
AT_AT3_4,ERR5008127,4,SPO,AT,AT3,nan,nan,nan,0.016,nan,0.00143,nan,0.00625,0,0.0189,nan
AT_AT3_5,ERR5008128,5,SPO,AT,AT3,nan,nan,nan,0.0118333333333333,nan,0.00176333333333333,nan,0.00615714285714286,0,0.0476,nan
AT_AT3_7.5,ERR5007850,10,SPO,AT,AT3,nan,nan,0.0035,0.0035,0,0,0.0027,0.0027,0,0.1186,nan
AT_AT3_6,ERR5008129,6,SPO,AT,AT3,nan,nan,0.0085,0.0085,0.00181,0.00181,nan,0.00727142857142857,0,0.0672,nan
AT_AT3_7,ERR5008130,7,SPO,AT,AT3,nan,nan,nan,0.0052,nan,0.00136,nan,0.00838571428571428,0,0.0811,nan
AT_AT3_8,ERR5008131,8,SPO,AT,AT3,nan,nan,0.0019,0.0019,0.00091,0.00091,0.0095,0.0095,0,0.095,nan
AT_AT3_9,ERR5008132,9,SPO,AT,AT3,nan,nan,nan,0.0027,nan,0.000455,nan,0.0061,0,0.1068,nan
AT_AT3_10,ERR5008133,10,SPO,AT,AT3,nan,nan,0.0035,0.0035,0,0,0.0027,0.0027,0,0.1186,nan
AT_AT3_12.5,ERR5008134,12.5,SPO,AT,AT3,nan,nan,nan,0.00178571428571429,nan,0,nan,0.0259857142857143,0.00907142857142857,0.169814285714286,nan
AT_AT3_13,ERR5008008,15,SPO,AT,AT3,nan,nan,nan,0.00101,nan,0,nan,0.0371,0.00889,0.20821,nan
AT_AT3_15,ERR5008135,15,SPO,AT,AT3,nan,nan,nan,0.00101,nan,0,nan,0.0371,0.00889,0.20821,nan
AT_AT3_17.5,ERR5008136,17.5,SPO,AT,AT3,nan,nan,nan,0.00086,nan,0,nan,0.0401,0.00254,0.23806,nan
AT_AT3_30,ERR5008036,30,SPO,AT,AT3,nan,nan,nan,0,nan,0,nan,nan,nan,nan,nan
AT_AT3_20,ERR5008137,20,SPO,AT,AT3,nan,nan,nan,0.00056,nan,0,nan,0.05033,0.00711,0.26422,nan
AT_AT3_22.5,ERR5008138,22.5,SPO,AT,AT3,nan,nan,nan,0.00016,nan,0,nan,0.06538,0.01896,0.28792,nan
AT_AT3_25,ERR5008139,25,SPO,AT,AT3,nan,nan,nan,0,nan,0,nan,0.08427,0.03969,0.29803,nan
AT_AT3_27.5,ERR5008141,27.5,SPO,AT,AT3,nan,nan,nan,0,nan,0,nan,0.10572,0.06634,0.29908,nan
AT_AT3_32.5,ERR5008142,32.5,SPO,AT,AT3,nan,nan,0,0,0,0,nan,nan,nan,nan,nan
AT_AT4_1,ERR5010285,1,SPO,AT,AT4,nan,nan,0.037,0.037,0,0,nan,nan,nan,0,nan
AT_AT4_2,ERR5008107,2,SPO,AT,AT4,nan,nan,nan,0.02845,nan,0.001015,nan,nan,0,0,nan
AT_AT4_2.5,ERR5007934,3,SPO,AT,AT4,nan,nan,nan,0.02815,nan,0.001015,nan,0.00855,0,0,nan
AT_AT4_3,ERR5008108,3,SPO,AT,AT4,nan,nan,nan,0.02815,nan,0.001015,nan,0.00855,0,0,nan
AT_AT4_4,ERR5008109,4,SPO,AT,AT4,nan,nan,nan,0.0269,nan,0.000475,nan,0.00858,0,0,nan
AT_AT4_4.5,ERR5007856,5,SPO,AT,AT4,nan,nan,nan,0.0232666666666667,nan,0.000393333333333333,nan,0.00834,0.00383333333333333,0.00533333333333333,nan
AT_AT4_5,ERR5008110,5,SPO,AT,AT4,nan,nan,nan,0.0232666666666667,nan,0.000393333333333333,nan,0.00834,0.00383333333333333,0.00533333333333333,nan
AT_AT4_7.5,ERR5007982,10,SPO,AT,AT4,nan,nan,0.0018,0.0018,0,0,0.0527,0.0527,0.031,0.1287,nan
AT_AT4_7,ERR5008111,7,SPO,AT,AT4,nan,nan,nan,0.01295,nan,0.00084,nan,0.01105,0.01695,0.04405,nan
AT_AT4_8,ERR5008112,8,SPO,AT,AT4,nan,nan,0.0077,0.0077,0.00096,0.00096,0.014,0.014,0.0224,0.0721,nan
AT_AT4_9,ERR5008113,9,SPO,AT,AT4,nan,nan,nan,0.00475,nan,0.00048,nan,0.03335,0.0267,0.1004,nan
AT_AT4_10,ERR5008114,10,SPO,AT,AT4,nan,nan,0.0018,0.0018,0,0,0.0527,0.0527,0.031,0.1287,nan
AT_AT4_12.5,ERR5008116,12.5,SPO,AT,AT4,nan,nan,nan,0.0018,nan,0,nan,0.0496285714285714,0.0251428571428571,0.1732,nan
AT_AT4_13.5,ERR5008011,15,SPO,AT,AT4,nan,nan,nan,0.00165,nan,0,nan,0.0559,0.02964,0.21257,nan
AT_AT4_15,ERR5008117,15,SPO,AT,AT4,nan,nan,nan,0.00165,nan,0,nan,0.0559,0.02964,0.21257,nan
AT_AT4_28,ERR5008039,30,SPO,AT,AT4,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan
AT_AT4_20,ERR5008118,20,SPO,AT,AT4,nan,nan,nan,0.00121,nan,0,nan,0.09092,0.04293,0.28498,nan
AT_AT4_22.5,ERR5008119,22.5,SPO,AT,AT4,nan,nan,nan,0.00106,nan,0,nan,0.12012,0.03848,0.32178,nan
AT_AT4_25,ERR5008120,25,SPO,AT,AT4,nan,nan,nan,0.00118,nan,0,nan,nan,nan,0.36458,nan
AT_AT4_27.5,ERR5008121,27.5,SPO,AT,AT4,nan,nan,nan,0.00148,nan,0,nan,nan,nan,0.41138,nan
AT_AT4_30,ERR5008122,30,SPO,AT,AT4,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan
AT_AT4_32.5,ERR5008123,32.5,SPO,AT,AT4,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan
AT_AT5_1,ERR5010282,1,SPO,AT,AT5,nan,nan,0.0375,0.0375,4.00E-05,4.00E-05,0.0021,0.0021,0,0,nan
AT_AT5_2,ERR5008089,2,SPO,AT,AT5,nan,nan,nan,0.0341,nan,0.00086,nan,0.00336666666666667,0,0,nan
AT_AT5_2.5,ERR5007940,3,SPO,AT,AT5,nan,nan,nan,0.0303,nan,0.00058,nan,0.00505,0,0,nan
AT_AT5_3,ERR5008090,3,SPO,AT,AT5,nan,nan,nan,0.0303,nan,0.00058,nan,0.00505,0,0,nan
AT_AT5_4,ERR5008091,4,SPO,AT,AT5,nan,nan,nan,0.0243,nan,0.000595,nan,0.00545,0,0,nan
AT_AT5_5,ERR5008092,5,SPO,AT,AT5,nan,nan,nan,0.0182,nan,0.00083,nan,0.00543333333333333,0,0.00953333333333333,nan
AT_AT5_7.5,ERR5007862,10,SPO,AT,AT5,0,0,0.0013,0.0013,0.00042,0.00042,0.0144,0.0144,0.0102,0.146,nan
AT_AT5_6,ERR5008093,6,SPO,AT,AT5,nan,nan,0.0122,0.0122,0.00109,0.00109,0.0067,0.0067,0,0.0286,nan
AT_AT5_8,ERR5008094,8,SPO,AT,AT5,nan,nan,0.0031,0.0031,0.00067,0.00067,0.0248,0.0248,0,0.0837,nan
AT_AT5_9,ERR5008095,9,SPO,AT,AT5,nan,nan,nan,0.0022,nan,0.000545,nan,0.0196,0.0051,0.11485,nan
AT_AT5_10,ERR5008096,10,SPO,AT,AT5,0,0,0.0013,0.0013,0.00042,0.00042,0.0144,0.0144,0.0102,0.146,nan
AT_AT5_12.5,ERR5008097,12.5,SPO,AT,AT5,0,0,nan,0.00115714285714286,nan,0.000198571428571429,nan,0.0898285714285714,0.00291428571428571,0.195142857142857,nan
AT_AT5_13.5,ERR5008014,15,SPO,AT,AT5,0,0,nan,0.00116,nan,7.70E-05,nan,0.11145,0,0.24537,nan
AT_AT5_15,ERR5008098,15,SPO,AT,AT5,0,0,nan,0.00116,nan,7.70E-05,nan,0.11145,0,0.24537,nan
AT_AT5_28,ERR5008042,30,SPO,AT,AT5,0,0,nan,nan,nan,0,nan,nan,nan,nan,nan
AT_AT5_20,ERR5008100,20,SPO,AT,AT5,0,0,nan,0.00109,nan,0,nan,0.09378,0.01881,0.32894,nan
AT_AT5_22.5,ERR5008101,22.5,SPO,AT,AT5,0,0,nan,0.00074,nan,0,nan,0.09758,0.05016,0.34934,nan
AT_AT5_25,ERR5008102,25,SPO,AT,AT5,0,0,nan,0.0007125,nan,0,nan,0.1084375,0.0943125,0.372725,nan
AT_AT5_27.5,ERR5008103,27.5,SPO,AT,AT5,0,0,0.0009,0.0009,0,0,0.124,0.124,0.147,0.3981,nan
AT_AT5_30,ERR5008105,30,SPO,AT,AT5,0,0,nan,nan,nan,0,nan,nan,nan,nan,nan
AT_AT5_32.5,ERR5008106,32.5,SPO,AT,AT5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
AT_AT6_1,ERR5010279,1,SPO,AT,AT6,nan,nan,0.0409,0.0409,7.00E-05,7.00E-05,0.001,0.001,0,0,nan
AT_AT6_2,ERR5008073,2,SPO,AT,AT6,nan,nan,nan,0.0313,nan,0.00097,nan,0.00465,0,0,nan
AT_AT6_2.5,ERR5007946,3,SPO,AT,AT6,nan,nan,nan,0.02715,nan,0.000645,nan,0.00375,0.0045,0,nan
AT_AT6_4,ERR5008074,4,SPO,AT,AT6,nan,nan,nan,0.02275,nan,0.00076,nan,0.00265,0.0082,0.00185,nan
AT_AT6_5,ERR5008075,5,SPO,AT,AT6,nan,nan,nan,0.0161,nan,0.00096,nan,0.0027,0.00493333333333333,0.0197666666666667,nan
AT_AT6_7.5,ERR5007868,10,SPO,AT,AT6,0,0,0.0009,0.0009,0,0,0.0148,0.0148,0.0123,0.1763,nan
AT_AT6_6,ERR5008076,6,SPO,AT,AT6,0,0,0.0097,0.0097,0.00092,0.00092,0.0039,0.0039,0,0.0519,nan
AT_AT6_8,ERR5008078,8,SPO,AT,AT6,0,0,0.0043,0.0043,0.00061,0.00061,0.0053,0.0053,0.0082,0.0899,nan
AT_AT6_9,ERR5008079,9,SPO,AT,AT6,0,0,nan,0.0026,nan,0.000305,nan,0.01005,0.01025,0.1331,nan
AT_AT6_10,ERR5008080,10,SPO,AT,AT6,0,0,0.0009,0.0009,0,0,0.0148,0.0148,0.0123,0.1763,nan
AT_AT6_12.5,ERR5008081,12.5,SPO,AT,AT6,nan,0,nan,0.000471428571428571,nan,0.000192857142857143,nan,0.0420857142857143,0.0308714285714286,0.2053,nan
AT_AT6_13.5,ERR5008017,15,SPO,AT,AT6,0,0,nan,0.0003,nan,0.000189,nan,0.05441,0.05906,0.23628,nan
AT_AT6_15,ERR5008082,15,SPO,AT,AT6,0,0,nan,0.0003,nan,0.000189,nan,0.05441,0.05906,0.23628,nan
AT_AT6_17.5,ERR5008083,17.5,SPO,AT,AT6,nan,0,nan,0.0003,nan,5.40E-05,nan,0.05676,0.09366,0.26858,nan
AT_AT6_30,ERR5008045,30,SPO,AT,AT6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
AT_AT6_20,ERR5008084,20,SPO,AT,AT6,0,0,nan,0.00021,nan,3.00E-05,nan,0.06379,0.11176,0.29752,nan
AT_AT6_22.5,ERR5008086,22.5,SPO,AT,AT6,nan,0,nan,6.00E-05,nan,8.00E-05,nan,0.07394,0.11886,0.32422,nan
AT_AT6_25,ERR5008087,25,SPO,AT,AT6,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
AT_AT7_1,ERR5010291,1,SPO,AT,AT7,nan,nan,0.039,0.039,0,0,nan,nan,0,0,nan
AT_AT7_2,ERR5008144,2,SPO,AT,AT7,nan,nan,nan,0.03765,nan,0.001055,nan,nan,0,0,nan
AT_AT7_3,ERR5008145,3,SPO,AT,AT7,nan,nan,nan,0.0439,nan,0.000685,nan,0.0038,0,0,nan
AT_AT7_4,ERR5008146,4,SPO,AT,AT7,nan,nan,nan,0.0489,nan,0.000525,nan,0.00335,0,0,nan
AT_AT7_4.5,ERR5007950,5,SPO,AT,AT7,nan,nan,nan,0.0515,nan,0.000306666666666667,nan,0.0029,0,0,nan
AT_AT7_5,ERR5008147,5,SPO,AT,AT7,nan,nan,nan,0.0515,nan,0.000306666666666667,nan,0.0029,0,0,nan
AT_AT7_10,ERR5007991,10,SPO,AT,AT7,nan,nan,0.0615,0.0615,0,0,0.0027,0.0027,0,0,nan
AT_AT7_6,ERR5008148,6,SPO,AT,AT7,nan,nan,0.0527,0.0527,0.00012,0.00012,0.0027,0.0027,0,0,nan
AT_AT7_7,ERR5008149,7,SPO,AT,AT7,nan,nan,nan,0.0542,nan,6.00E-05,nan,0.0027,0,0,nan
AT_AT7_8,ERR5008150,8,SPO,AT,AT7,nan,nan,0.0557,0.0557,0,0,nan,0.0027,0,0,nan
AT_AT7_9,ERR5008151,9,SPO,AT,AT7,nan,nan,nan,0.0586,nan,0,nan,0.0027,0,0,nan
AT_AT7_12.5,ERR5008152,12.5,SPO,AT,AT7,nan,nan,nan,0.0575,nan,0,nan,0.0032,0,0,nan
AT_AT7_13.5,ERR5008020,15,SPO,AT,AT7,nan,nan,nan,0.0541,nan,5.70E-05,nan,0.0031,0,0,nan
AT_AT7_15,ERR5008154,15,SPO,AT,AT7,nan,nan,nan,0.0541,nan,5.70E-05,nan,0.0031,0,0,nan
AT_AT7_17.5,ERR5008155,17.5,SPO,AT,AT7,nan,nan,nan,0.0511,nan,0.000152,nan,0.0026,0,0,nan
AT_AT7_20,ERR5008156,20,SPO,AT,AT7,nan,nan,nan,0.05026,nan,0.000133,nan,0.00249,nan,0,nan
AT_AT7_25,ERR5008157,25,SPO,AT,AT7,0,0,nan,nan,nan,nan,nan,nan,nan,0,nan
AT_AT7_27.5,ERR5008158,27.5,SPO,AT,AT7,nan,0,nan,nan,nan,nan,nan,nan,nan,0,nan
AT_AT7_30,ERR5008159,30,SPO,AT,AT7,0,0,nan,nan,nan,nan,nan,nan,nan,0,nan
AT_AT9_1,ERR5010301,1,SPO,AT,AT9,nan,nan,0.0309,0.0309,0.00018,0.00018,nan,nan,0,0,nan
AT_AT9_2,ERR5008200,2,SPO,AT,AT9,nan,nan,nan,0.03555,nan,0.00083,nan,nan,0,0,nan
AT_AT9_2.5,ERR5007954,3,SPO,AT,AT9,nan,nan,nan,0.03195,nan,0.000405,nan,nan,0,0,nan
AT_AT9_3,ERR5008201,3,SPO,AT,AT9,nan,nan,nan,0.03195,nan,0.000405,nan,nan,0,0,nan
AT_AT9_4,ERR5008202,4,SPO,AT,AT9,nan,nan,nan,0.02485,nan,0.000335,nan,nan,0,0,nan
AT_AT9_5,ERR5007965,5,SPO,AT,AT9,nan,nan,nan,0.0236333333333333,nan,0.000483333333333333,nan,nan,0.00117142857142857,0,nan
AT_AT9_7.5,ERR5007994,10,SPO,AT,AT9,0,0,0.0099,0.0099,0.00025,0.00025,nan,nan,0.0119,0,nan
AT_AT9_6,ERR5008203,6,SPO,AT,AT9,0,0,0.0223,0.0223,0.00053,0.00053,nan,nan,0.00351428571428571,0,nan
AT_AT9_7,ERR5008204,7,SPO,AT,AT9,nan,0,nan,0.01765,nan,0.00053,nan,nan,0.00585714285714286,0,nan
AT_AT9_8,ERR5008205,8,SPO,AT,AT9,0,0,0.013,0.013,0.00053,0.00053,nan,nan,0.0082,0,nan
AT_AT9_9,ERR5008206,9,SPO,AT,AT9,0,0,nan,0.01145,nan,0.00039,nan,nan,0.01005,0,nan
AT_AT9_10,ERR5008208,10,SPO,AT,AT9,0,0,0.0099,0.0099,0.00025,0.00025,nan,nan,0.0119,0,nan
